Node,Eigenvector Centrality,Degree Centrality,Closeness Centrality,Betweenness Centrality,stop_id,clust,stop_lat,stop_lon,stop_name
132.0,0.0007461909162309855,0.004393673110720562,0.10184356541972436,0.0303131324352946,1381126,132,60.253761,25.00345,Malmin sairaala
133.0,0.00021678449412171954,0.0026362038664323375,0.092573009029529,6.4919708232282716e-06,1381124,133,60.253848,25.000627,Malmin sairaala
137.0,0.0032216113782593033,0.006151142355008787,0.11201889949798209,0.04471864152683034,1381101,137,60.25004,25.00946,Malmin asema
137.0,0.0032216113782593033,0.006151142355008787,0.11201889949798209,0.04471864152683034,1381102,137,60.2502,25.00917,Malmin asema
137.0,0.0032216113782593033,0.006151142355008787,0.11201889949798209,0.04471864152683034,1381103,137,60.25015,25.00951,Malmin asema
137.0,0.0032216113782593033,0.006151142355008787,0.11201889949798209,0.04471864152683034,1381104,137,60.24999,25.00914,Malmin asema
137.0,0.0032216113782593033,0.006151142355008787,0.11201889949798209,0.04471864152683034,1381105,137,60.250516,25.009336,Malmin asema
137.0,0.0032216113782593033,0.006151142355008787,0.11201889949798209,0.04471864152683034,1381106,137,60.25027,25.0093,Malmin asema
137.0,0.0032216113782593033,0.006151142355008787,0.11201889949798209,0.04471864152683034,1381120,137,60.25147,25.00839,Malmin tori
137.0,0.0032216113782593033,0.006151142355008787,0.11201889949798209,0.04471864152683034,1381121,137,60.25192,25.00724,Malmin tori
137.0,0.0032216113782593033,0.006151142355008787,0.11201889949798209,0.04471864152683034,1382133,137,60.250684,25.009103,Malmin asema
137.0,0.0032216113782593033,0.006151142355008787,0.11201889949798209,0.04471864152683034,1382135,137,60.249973,25.008759,Malmin asema
137.0,0.0032216113782593033,0.006151142355008787,0.11201889949798209,0.04471864152683034,1382177,137,60.24926,25.0077,Malmin asematie
137.0,0.0032216113782593033,0.006151142355008787,0.11201889949798209,0.04471864152683034,1382178,137,60.24924,25.00818,Malmin asematie
157.0,0.0002322161845441591,0.0035149384885764497,0.09333989501312336,0.004500140809655158,1391106,157,60.25733,24.99789,Syystie
157.0,0.0002322161845441591,0.0035149384885764497,0.09333989501312336,0.004500140809655158,1391139,157,60.25731,24.99923,Syystie
158.0,0.0002507758307877846,0.005272407732864675,0.09346254927726676,0.010679383151261851,1381107,158,60.25636,24.99936,Syystie
158.0,0.0002507758307877846,0.005272407732864675,0.09346254927726676,0.010679383151261851,1391105,158,60.25639,24.9975,Syystie
135.0,0.0018940508523913522,0.0026362038664323375,0.10862924780450553,0.0030352124830315234,1382167,135,60.251471,25.017874,Pekanraitti
135.0,0.0018940508523913522,0.0026362038664323375,0.10862924780450553,0.0030352124830315234,1382168,135,60.25127,25.01796,Pekanraitti
140.0,0.0023488053026069055,0.0026362038664323375,0.1113285071414596,0.000347557393321053,1382169,140,60.24882,25.01278,Paavolantie
140.0,0.0023488053026069055,0.0026362038664323375,0.1113285071414596,0.000347557393321053,1382170,140,60.24865,25.01101,Paavolantie
142.0,0.0005870130800067794,0.0017574692442882249,0.10088652482269504,0.011311552656964803,1381153,142,60.25366,25.00895,Viljakuja
142.0,0.0005870130800067794,0.0017574692442882249,0.10088652482269504,0.011311552656964803,1381154,142,60.25391,25.00898,Viljakuja
221.0,0.0022444750734746757,0.0017574692442882249,0.11131761713782647,0.0006595600558002365,1370121,221,60.24617,25.00154,Ruotutorpankuja
1124.0,0.02377833671658209,0.005272407732864675,0.13057946069994264,0.2953209571595043,1285103,1124,60.228546,24.967892,Oulunkylän asema
1124.0,0.02377833671658209,0.005272407732864675,0.13057946069994264,0.2953209571595043,1285104,1124,60.228763,24.968268,Oulunkylän asema
1124.0,0.02377833671658209,0.005272407732864675,0.13057946069994264,0.2953209571595043,1285501,1124,60.228824,24.967973,Oulunkylä
1124.0,0.02377833671658209,0.005272407732864675,0.13057946069994264,0.2953209571595043,1285551,1124,60.228824,24.967973,Oulunkylä
145.0,2.3962700002294206e-05,0.0017574692442882249,0.08940215256500904,0.008374730916764427,1384147,145,60.24429,25.04056,Valuraudantie
145.0,2.3962700002294206e-05,0.0017574692442882249,0.08940215256500904,0.008374730916764427,1385148,145,60.2444,25.04001,Valuraudantie
146.0,4.528672250724024e-06,0.0026362038664323375,0.082427929885557,0.00671137807488704,1384149,146,60.24534,25.04537,Malmin lentokenttä
146.0,4.528672250724024e-06,0.0026362038664323375,0.082427929885557,0.00671137807488704,1385150,146,60.24536,25.04458,Malmin lentokenttä
147.0,8.565751019460066e-07,0.0017574692442882249,0.07650934516606159,0.001764910835381341,1384151,147,60.24642,25.05051,Kankiraudantie
149.0,1.653909826563212e-05,0.0017574692442882249,0.08499514526850399,0.001264897224804672,1391118,149,60.25723,24.98163,Uimarannantie
149.0,1.653909826563212e-05,0.0017574692442882249,0.08499514526850399,0.001264897224804672,1391119,149,60.257,24.98152,Uimarannantie
152.0,2.4748565586227078e-05,0.0026362038664323375,0.08059490084985836,0.00238188175700638,1391120,152,60.25975,24.98156,Pohjanpellontie
152.0,2.4748565586227078e-05,0.0026362038664323375,0.08059490084985836,0.00238188175700638,1391121,152,60.25907,24.98039,Pohjanpellontie
152.0,2.4748565586227078e-05,0.0026362038664323375,0.08059490084985836,0.00238188175700638,1391125,152,60.259985,24.981934,Karhusuontie
150.0,2.338057492653515e-06,0.0017574692442882249,0.07369034514019297,2.1098905175491877e-05,1391134,150,60.259102,24.987201,Tapaninvainiontie
150.0,2.338057492653515e-06,0.0017574692442882249,0.07369034514019297,2.1098905175491877e-05,1391135,150,60.259128,24.987292,Tapaninvainiontie
151.0,4.777645842029383e-06,0.0017574692442882249,0.0746180578322733,0.00025610959840339744,1391124,151,60.258496,24.984184,Uimarannantie
151.0,4.777645842029383e-06,0.0017574692442882249,0.0746180578322733,0.00025610959840339744,1391136,151,60.258468,24.984023,Uimarannantie
163.0,8.477459239991035e-06,0.0017574692442882249,0.07885801399764396,0.0015216856973908855,1391103,163,60.255687,24.988976,Haapatori
163.0,8.477459239991035e-06,0.0017574692442882249,0.07885801399764396,0.0015216856973908855,1391107,163,60.25554,24.988177,Haapatori
153.0,6.833833863959707e-05,0.0017574692442882249,0.08648073561820807,0.002068781276779294,1391190,153,60.26154,24.99091,Laukkipäänpolku
153.0,6.833833863959707e-05,0.0017574692442882249,0.08648073561820807,0.002068781276779294,1391191,153,60.26109,24.99015,Laukkipäänpolku
155.0,1.6591772090276944e-05,0.0026362038664323375,0.07919276270006959,0.003947934600136179,1391142,155,60.26103,25.00335,Kotikaivontie
155.0,1.6591772090276944e-05,0.0026362038664323375,0.07919276270006959,0.003947934600136179,1391143,155,60.26131,25.00392,Kotikaivontie
160.0,4.715659487366812e-05,0.0017574692442882249,0.08566051938276252,0.002863231467963026,1391141,160,60.25832,25.00074,Laulurastaantie
212.0,3.0285319528786003e-06,0.0017574692442882249,0.07367603262980707,0.0022771022521913317,1391192,212,60.26397,25.00455,Leivosentie
212.0,3.0285319528786003e-06,0.0017574692442882249,0.07367603262980707,0.0022771022521913317,1391193,212,60.2638,25.00456,Leivosentie
159.0,4.388294140033471e-05,0.0017574692442882249,0.08555747688143749,0.002750460407688824,1391140,159,60.25929,25.00169,Laulurastaantie
162.0,4.5725332775509175e-05,0.0017574692442882249,0.08551889982715864,0.0032599881706772012,1391100,162,60.256121,24.992204,Haapatie
162.0,4.5725332775509175e-05,0.0017574692442882249,0.08551889982715864,0.0032599881706772012,1391102,162,60.256056,24.992401,Haapatie
165.0,5.622726829518451e-05,0.0017574692442882249,0.08579613992762364,0.00022471791058535368,1391101,165,60.25397,24.9941,Suvitie
165.0,5.622726829518451e-05,0.0017574692442882249,0.08579613992762364,0.00022471791058535368,1391104,165,60.25324,24.99371,Suvitie
164.0,6.802739668902552e-05,0.0017574692442882249,0.09197446051887173,0.0008755818055334392,1370128,164,60.25133,24.99443,Leppätie
164.0,6.802739668902552e-05,0.0017574692442882249,0.09197446051887173,0.0008755818055334392,1381113,164,60.25161,24.99378,Leppätie
223.0,0.00032951713827291084,0.0017574692442882249,0.10026431718061674,0.0024558099416319493,1370119,223,60.24868,24.99755,Ukkostie
223.0,0.00032951713827291084,0.0017574692442882249,0.10026431718061674,0.0024558099416319493,1370120,223,60.24855,24.99734,Ukkostie
166.0,7.446978117672657e-07,0.0017574692442882249,0.0725210298241142,0.0011463358534864632,1401106,166,60.2774,24.9909,Siltamäki
166.0,7.446978117672657e-07,0.0017574692442882249,0.0725210298241142,0.0011463358534864632,1401130,166,60.27739,24.98963,Siltamäki
166.0,7.446978117672657e-07,0.0017574692442882249,0.0725210298241142,0.0011463358534864632,1401132,166,60.276818,24.990048,Siltamäki
168.0,1.6161175822628633e-07,0.0017574692442882249,0.07243793761935073,0.0012577698457344598,1401131,168,60.27863,24.99518,Kiertotähdenkuja
168.0,1.6161175822628633e-07,0.0017574692442882249,0.07243793761935073,0.0012577698457344598,1401133,168,60.27835,24.99422,Kiertotähdenkuja
167.0,1.7144024718734786e-07,0.0035149384885764497,0.07657627346746518,0.003015483532587238,1401134,167,60.27931,24.99788,Pohjantähdentie
167.0,1.7144024718734786e-07,0.0035149384885764497,0.07657627346746518,0.003015483532587238,1401135,167,60.27953,24.99857,Pohjantähdentie
181.0,7.525838364008374e-08,0.0017574692442882249,0.07177999243093226,2.2762380692554896e-05,1401124,181,60.27925,25.00451,Revontulentie
181.0,7.525838364008374e-08,0.0017574692442882249,0.07177999243093226,2.2762380692554896e-05,1401136,181,60.27982,25.00405,Revontulentie
188.0,5.990908457882457e-07,0.004393673110720562,0.08240405503258508,0.018227346620085707,1401113,188,60.28044,25.01124,Hannukselanpolku
188.0,5.990908457882457e-07,0.004393673110720562,0.08240405503258508,0.018227346620085707,1401148,188,60.27972,25.01144,Hannukselanpolku
188.0,5.990908457882457e-07,0.004393673110720562,0.08240405503258508,0.018227346620085707,1401180,188,60.27948,25.00944,Hannukselanpolku
172.0,7.161872078844239e-07,0.0008787346221441124,0.0693606387517523,0.0,1401151,172,60.273883,24.986218,Jousimiehentie 10
170.0,7.721930256112899e-07,0.0026362038664323375,0.07518498942917548,0.005760605986856614,1403169,170,60.27504,25.0013,Yläkaskentie
170.0,7.721930256112899e-07,0.0026362038664323375,0.07518498942917548,0.005760605986856614,1403170,170,60.27426,25.00182,Yläkaskentie
182.0,2.5517148484558077e-07,0.0026362038664323375,0.07728878022276556,0.006097579719791883,1401111,182,60.27818,25.00693,Vaskipellontie
182.0,2.5517148484558077e-07,0.0026362038664323375,0.07728878022276556,0.006097579719791883,1401112,182,60.27823,25.00574,Vaskipellontie
182.0,2.5517148484558077e-07,0.0026362038664323375,0.07728878022276556,0.006097579719791883,1401119,182,60.27763,25.0053,Vaskipellontie
202.0,1.655686676882858e-07,0.0017574692442882249,0.07012138763941093,0.0019514924619427599,1403167,202,60.27149,25.00543,Yläkaskenkuja
202.0,1.655686676882858e-07,0.0017574692442882249,0.07012138763941093,0.0019514924619427599,1403168,202,60.27189,25.00451,Yläkaskenkuja
173.0,1.990265236444077e-05,0.0035149384885764497,0.1040599853694221,0.03808766472826585,1401123,173,60.28254,25.02771,Tikkuritie
173.0,1.990265236444077e-05,0.0035149384885764497,0.1040599853694221,0.03808766472826585,1401224,173,60.28274,25.02989,Tikkuritie
173.0,1.990265236444077e-05,0.0035149384885764497,0.1040599853694221,0.03808766472826585,1402120,173,60.28326,25.02772,Tikkuritie
174.0,1.7893895477224578e-05,0.0017574692442882249,0.1048558002395651,0.034740048378377464,1402119,174,60.28053,25.02847,Arttolantie
174.0,1.7893895477224578e-05,0.0017574692442882249,0.1048558002395651,0.034740048378377464,1402153,174,60.28064,25.02876,Arttolantie
177.0,3.524626853790675e-06,0.0008787346221441124,0.09425991882713493,0.0,1401127,177,60.28597,25.0151,Suutarilantie
185.0,8.147478087780878e-05,0.0026362038664323375,0.10666416721342206,0.04490197120863673,1402121,185,60.27863,25.03001,Tapulikaupungintie
185.0,8.147478087780878e-05,0.0026362038664323375,0.10666416721342206,0.04490197120863673,1402122,185,60.27838,25.03171,Tapulikaupungintie
175.0,0.00015129190134911076,0.0017574692442882249,0.09860497357248071,0.0007521993314691909,1411130,175,60.27665,25.03995,Terrintie
175.0,0.00015129190134911076,0.0017574692442882249,0.09860497357248071,0.0007521993314691909,1411131,175,60.27618,25.04124,Terrintie
176.0,0.0004286639246249528,0.0026362038664323375,0.10292122637243376,0.009957256836017917,1411101,176,60.2738,25.04459,Puistolan tori
176.0,0.0004286639246249528,0.0026362038664323375,0.10292122637243376,0.009957256836017917,1411128,176,60.27443,25.0443,Puistolan tori
186.0,0.0004292405920727013,0.0026362038664323375,0.10911880333684917,0.03316338519954751,1402150,186,60.27665,25.03432,Hatuntekijänkuja
186.0,0.0004292405920727013,0.0026362038664323375,0.10911880333684917,0.03316338519954751,1402152,186,60.27697,25.03463,Hatuntekijänkuja
192.0,7.820874129243754e-05,0.0017574692442882249,0.09372426288914512,0.00771564746239907,1411109,192,60.27147,25.0461,Karrintie
192.0,7.820874129243754e-05,0.0017574692442882249,0.09372426288914512,0.00771564746239907,1411110,192,60.27135,25.04662,Karrintie
178.0,3.6389298850744664e-06,0.0017574692442882249,0.09427553640957667,0.0017574692442882249,1401128,178,60.28426,25.01348,Suutarilantie
180.0,6.447627651727148e-07,0.0008787346221441124,0.08615990308903694,0.0,1401129,180,60.28693,25.01495,Ala-Tikkurila
183.0,2.7247738059584134e-06,0.0017574692442882249,0.08892014377246445,0.01927521999755638,1401154,183,60.279247,25.016582,Lyhtytie
183.0,2.7247738059584134e-06,0.0017574692442882249,0.08892014377246445,0.01927521999755638,1401155,183,60.278987,25.017328,Lyhtytie
184.0,1.4849864039172468e-05,0.0017574692442882249,0.09683458134785568,0.02089914012776678,1402127,184,60.2787,25.02038,Henrik Forsiuksen t.
184.0,1.4849864039172468e-05,0.0017574692442882249,0.09683458134785568,0.02089914012776678,1402128,184,60.27815,25.02228,Henrik Forsiuksen t.
184.0,1.4849864039172468e-05,0.0017574692442882249,0.09683458134785568,0.02089914012776678,1402144,184,60.27802,25.02659,Kämnerintie
184.0,1.4849864039172468e-05,0.0017574692442882249,0.09683458134785568,0.02089914012776678,1402145,184,60.27802,25.02428,Kämnerintie
203.0,0.000401301451991575,0.0017574692442882249,0.10311707140268213,0.003928540852077166,1411115,203,60.271442,25.036978,Raidepolku
203.0,0.000401301451991575,0.0017574692442882249,0.10311707140268213,0.003928540852077166,1411116,203,60.271522,25.037053,Raidepolku
204.0,0.00040107834909503784,0.0017574692442882249,0.10296778863554108,0.014496052773101842,1402156,204,60.2721,25.03447,Porvarintie
204.0,0.00040107834909503784,0.0017574692442882249,0.10296778863554108,0.014496052773101842,1402157,204,60.27136,25.03385,Porvarintie
841.0,0.0005703855416172153,0.0017574692442882249,0.10656428504541623,0.026309226938398354,1333502,841,60.249288,24.861202,Malminkartano
841.0,0.0005703855416172153,0.0017574692442882249,0.10656428504541623,0.026309226938398354,1333552,841,60.249288,24.861202,Malminkartano
189.0,1.0918255453908064e-07,0.0017574692442882249,0.07615605969350198,0.003511847073898722,1401138,189,60.2822,25.0134,Kynttiläkuja
189.0,1.0918255453908064e-07,0.0017574692442882249,0.07615605969350198,0.003511847073898722,1401152,189,60.281967,25.0119,Böstaksentie
259.0,1.359193683190443e-07,0.0017574692442882249,0.07616625393213305,0.0,1401115,259,60.282497,25.001177,Revontulentie
190.0,3.5068637544314555e-09,0.0008787346221441124,0.06610514086552426,0.0,1401147,190,60.28125,25.01717,Lampputie
191.0,1.9878778512051124e-08,0.0017574692442882249,0.07077994775469586,0.0017574692442882249,1401149,191,60.28278,25.01751,Hehkulanka
193.0,1.4820033354494331e-05,0.0026362038664323375,0.08608169440242057,0.006055021801421119,1411124,193,60.27112,25.05116,Puistolan kirkko
193.0,1.4820033354494331e-05,0.0026362038664323375,0.08608169440242057,0.006055021801421119,1411125,193,60.27072,25.05336,Puistolan kirkko
195.0,2.9126888047632065e-06,0.0017574692442882249,0.07965283124518793,0.001647999193483364,1411123,195,60.2701,25.05879,Puistolan VPK
196.0,2.9126888047632065e-06,0.0017574692442882249,0.07965283124518793,0.001647999193483364,1411122,196,60.26998,25.0564,Puistolan VPK
201.0,1.7360889088957837e-06,0.0026362038664323375,0.07954704319865791,0.0012214713756073146,1411108,201,60.26653,25.05805,Koudantie
200.0,1.680338702372336e-06,0.0017574692442882249,0.07953592395862455,0.00042850569295572094,1411107,200,60.26764,25.05906,Koudantie
198.0,6.727633945166845e-07,0.0017574692442882249,0.0787488755103453,0.0013737692987217073,1413256,198,60.263526,25.0596,Karhekuja
199.0,7.475169830085786e-06,0.0017574692442882249,0.08082386363636364,0.0014423142042627823,1411106,199,60.26365,25.05666,Karhekuja
217.0,1.6636711252942514e-07,0.0026362038664323375,0.06842231842231843,0.0013316169794420185,1403133,217,60.26892,25.00956,Yrttimaantie 65
217.0,1.6636711252942514e-07,0.0026362038664323375,0.06842231842231843,0.0013316169794420185,1403166,217,60.26941,25.00959,Yrttimaantie 65
205.0,7.434608122180723e-05,0.0017574692442882249,0.0939719240297275,0.0022695846888525404,1411113,205,60.269661,25.03515,Hyttyspolku
205.0,7.434608122180723e-05,0.0017574692442882249,0.0939719240297275,0.0022695846888525404,1411114,205,60.269822,25.0353,Hyttyspolku
208.0,7.308118684062548e-05,0.0017574692442882249,0.09364713627386438,0.012796805171910869,1402173,208,60.26816,25.03245,Tapanilankaari
208.0,7.308118684062548e-05,0.0017574692442882249,0.09364713627386438,0.012796805171910869,1411174,208,60.2688,25.03293,Tapanilankaari
207.0,1.3331746802112021e-05,0.0017574692442882249,0.08597763674826231,0.011120227945023216,1392180,207,60.26817,25.02945,Moisiontie
207.0,1.3331746802112021e-05,0.0017574692442882249,0.08597763674826231,0.011120227945023216,1402179,207,60.26814,25.02993,Moisiontie
209.0,4.664214546282729e-07,0.0017574692442882249,0.0743693634818978,0.004115597627630654,1392184,209,60.26934,25.01931,Rintamasotilaantie
209.0,4.664214546282729e-07,0.0017574692442882249,0.0743693634818978,0.004115597627630654,1402183,209,60.26948,25.019827,Rintamasotilaantie
216.0,1.3000765151540739e-07,0.0026362038664323375,0.06994038473357507,0.0028294145509620487,1392165,216,60.26788,25.01539,Kotinummentie
216.0,1.3000765151540739e-07,0.0026362038664323375,0.06994038473357507,0.0028294145509620487,1392185,216,60.26738,25.01464,Kotinummentie
216.0,1.3000765151540739e-07,0.0026362038664323375,0.06994038473357507,0.0028294145509620487,1403164,216,60.26767,25.01355,Kotinummentie
211.0,5.779169622704276e-07,0.0017574692442882249,0.06933950767730929,0.0008581155803983134,1403194,211,60.26568,25.00316,Kottaraistie
211.0,5.779169622704276e-07,0.0017574692442882249,0.06933950767730929,0.0008581155803983134,1403195,211,60.26568,25.00295,Kottaraistie
219.0,2.4769249938389426e-07,0.0035149384885764497,0.06789165970647894,0.0014729763838140682,1391196,219,60.26709,25.00979,Sidetie
219.0,2.4769249938389426e-07,0.0035149384885764497,0.06789165970647894,0.0014729763838140682,1403175,219,60.26745,25.00825,Sidetie
219.0,2.4769249938389426e-07,0.0035149384885764497,0.06789165970647894,0.0014729763838140682,1403197,219,60.26694,25.00747,Sidetie
213.0,2.5895658276503743e-06,0.0017574692442882249,0.07314094736165563,0.003057994743108969,1403130,213,60.26832,25.00157,Korsitie
213.0,2.5895658276503743e-06,0.0017574692442882249,0.07314094736165563,0.003057994743108969,1403131,213,60.26821,25.00048,Korsitie
214.0,1.4151606441237174e-05,0.0017574692442882249,0.07812714540711245,0.004584758925983826,1403128,214,60.26765,24.99661,Vallesmannintie
214.0,1.4151606441237174e-05,0.0017574692442882249,0.07812714540711245,0.004584758925983826,1403129,214,60.26765,24.996492,Vallesmannintie
218.0,5.298225488173969e-07,0.0026362038664323375,0.06976886763533811,0.001946660931472623,1403171,218,60.26855,25.00607,Sidekuja
218.0,5.298225488173969e-07,0.0026362038664323375,0.06976886763533811,0.001946660931472623,1403172,218,60.26859,25.00582,Sidekuja
220.0,2.2933041111747016e-08,0.0008787346221441124,0.06537224264705882,0.0,1392154,220,60.26573,25.01614,Tapanilan urheiluk.
222.0,0.0022444750734746757,0.0017574692442882249,0.11131761713782647,0.0006595600558002365,1382122,222,60.24685,25.00326,Ruotutorpankuja
225.0,0.00031620719784156343,0.0017574692442882249,0.10120053357047577,0.005081780964688995,1383130,225,60.23986,25.00259,Rapakivenkuja
225.0,0.00031620719784156343,0.0017574692442882249,0.10120053357047577,0.005081780964688995,1383131,225,60.24007,25.0027,Rapakivenkuja
226.0,0.001732111363855483,0.0017574692442882249,0.11052836052836053,0.00653289898830147,1383180,226,60.2408,24.99779,Rapakivenkaari
226.0,0.001732111363855483,0.0017574692442882249,0.11052836052836053,0.00653289898830147,1383181,226,60.24095,24.99877,Rapakivenkaari
252.0,6.1016477009361155e-05,0.0017574692442882249,0.09588810246039771,0.004206498688207561,1383128,252,60.23739,25.00643,Vuolukiventie
252.0,6.1016477009361155e-05,0.0017574692442882249,0.09588810246039771,0.004206498688207561,1383129,252,60.23702,25.00686,Vuolukiventie
227.0,0.0003517499268832432,0.0026362038664323375,0.09958869344534874,0.0016977865397302357,1370115,227,60.244228,24.987497,Kilpisenpolku
227.0,0.0003517499268832432,0.0026362038664323375,0.09958869344534874,0.0016977865397302357,1370116,227,60.244934,24.986522,Kilpisenpolku
228.0,0.0001281437715939923,0.0017574692442882249,0.09106914212548016,1.3531379662304162e-05,1370106,228,60.245953,24.986158,Säveltie
230.0,0.0017383797498814236,0.0017574692442882249,0.11041040069855439,0.0034212373416689645,1370117,230,60.242867,24.990507,Madetojankuja
230.0,0.0017383797498814236,0.0017574692442882249,0.11041040069855439,0.0034212373416689645,1370122,230,60.242963,24.990814,Madetojankuja
1114.0,0.002156863139949919,0.0026362038664323375,0.1127067445775973,0.04491816485086052,1342101,1114,60.24466,24.96128,Klaukkalanpuisto
1114.0,0.002156863139949919,0.0026362038664323375,0.1127067445775973,0.04491816485086052,1342102,1114,60.24438,24.96024,Klaukkalanpuisto
232.0,0.0017319370460559288,0.0017574692442882249,0.11038898050247356,0.003511847073898722,1370127,232,60.240134,24.994556,Ratavallintie
233.0,0.0003152190015059698,0.0017574692442882249,0.09944075498077595,0.0017574692442882249,1370126,233,60.239235,24.991308,Eteläniitynpolku
234.0,5.558851381602739e-05,0.0008787346221441124,0.09045385899372069,0.0,1370125,234,60.237547,24.987565,Savela
240.0,0.00011486606474515511,0.004393673110720562,0.10576208178438662,0.003858445527454404,1361105,240,60.22475,24.99648,Hernepellonkuja
240.0,0.00011486606474515511,0.004393673110720562,0.10576208178438662,0.003858445527454404,1361120,240,60.225478,24.997258,Palkopolku
634.0,3.6760998421167804e-05,0.0026362038664323375,0.0932175622542595,0.0001761478160248427,1361104,634,60.21836,24.98539,Viikinranta
236.0,8.650534416978305e-05,0.0017574692442882249,0.10726741445942124,0.0,1362137,236,60.22536,25.01653,Viikin biokeskus
236.0,8.650534416978305e-05,0.0017574692442882249,0.10726741445942124,0.0,1362138,236,60.225563,25.016455,Viikin biokeskus
316.0,1.73466433965376e-05,0.0017574692442882249,0.1004590395480226,0.0049095863808057355,1431137,316,60.21487,25.04418,Siilitie 13
316.0,1.73466433965376e-05,0.0017574692442882249,0.1004590395480226,0.0049095863808057355,1431138,316,60.21504,25.04395,Siilitie 13
316.0,1.73466433965376e-05,0.0017574692442882249,0.1004590395480226,0.0049095863808057355,1454184,316,60.21495,25.04414,Siilitie 13
239.0,5.222093084587739e-05,0.0026362038664323375,0.09641616538168263,0.00045390493394444233,1361114,239,60.22495,24.99355,Viikinm. puhdistamo
239.0,5.222093084587739e-05,0.0026362038664323375,0.09641616538168263,0.00045390493394444233,1361115,239,60.22507,24.99407,Viikinm. puhdistamo
244.0,0.00018224219265428003,0.0017574692442882249,0.10645463049579046,0.0016514894282949112,1361116,244,60.22742,24.99892,Harjulankatu
244.0,0.00018224219265428003,0.0017574692442882249,0.10645463049579046,0.0016514894282949112,1361117,244,60.22757,24.99957,Harjulankatu
241.0,3.5955660399720475e-05,0.0026362038664323375,0.09575094657130837,0.00041753849898790906,1361106,241,60.223823,24.995055,Hernepellonkuja
245.0,9.012729757062802e-05,0.0017574692442882249,0.10565407111688795,0.0,1361107,245,60.22709,25.00447,Maaherrantie
245.0,9.012729757062802e-05,0.0017574692442882249,0.10565407111688795,0.0,1361108,245,60.22744,25.00263,Maaherrantie
243.0,0.00014746513292474817,0.0035149384885764497,0.10693478669423041,0.008872542894447426,1383107,243,60.23092,25.01018,Pihlajistontie
243.0,0.00014746513292474817,0.0035149384885764497,0.10693478669423041,0.008872542894447426,1383108,243,60.23069,25.00975,Pihlajistontie
243.0,0.00014746513292474817,0.0035149384885764497,0.10693478669423041,0.008872542894447426,1383133,243,60.23021,25.008567,Pihlajistontie
243.0,0.00014746513292474817,0.0035149384885764497,0.10693478669423041,0.008872542894447426,1383179,243,60.23017,25.00861,Pihlajistontie
243.0,0.00014746513292474817,0.0035149384885764497,0.10693478669423041,0.008872542894447426,1363101,243,60.229313,25.010037,Viikki
662.0,0.0002915522930124326,0.005272407732864675,0.10750047232193463,0.02238879511087974,1240122,662,60.21218,24.97028,Koskelan varikko
662.0,0.0002915522930124326,0.005272407732864675,0.10750047232193463,0.02238879511087974,1240123,662,60.21279,24.9702,Koskelan varikko
1132.0,0.00016755631584088022,0.005272407732864675,0.10672418643908843,0.020622662684735844,1240101,1132,60.2149,24.96463,Valtimontie
1132.0,0.00016755631584088022,0.005272407732864675,0.10672418643908843,0.020622662684735844,1260102,1132,60.21515,24.96438,Valtimontie
246.0,6.514809398951034e-05,0.0017574692442882249,0.10156180276662205,6.66222982604544e-05,1383134,246,60.230748,25.004888,Salpausselänpolku
246.0,6.514809398951034e-05,0.0017574692442882249,0.10156180276662205,6.66222982604544e-05,1383135,246,60.23112,25.00417,Salpausselänpolku
247.0,0.0002219367986933219,0.0026362038664323375,0.10654433105514464,0.000905848905046683,1383136,247,60.23112,25.0003,Pihlajiston ostosk.
247.0,0.0002219367986933219,0.0026362038664323375,0.10654433105514464,0.000905848905046683,1383138,247,60.23116,25.00068,Pihlajiston ostosk.
247.0,0.0002219367986933219,0.0026362038664323375,0.10654433105514464,0.000905848905046683,1386100,247,60.231738,25.000287,Salpausseläntie
247.0,0.0002219367986933219,0.0026362038664323375,0.10654433105514464,0.000905848905046683,1386101,247,60.231462,25.000737,Salpausseläntie
249.0,0.00021216948411328205,0.0017574692442882249,0.10640486208508648,0.0,1383192,249,60.233412,24.997172,Pihlajisto
1116.0,0.004365645884704152,0.0017574692442882249,0.12293399589499839,0.12361635810875743,1285101,1116,60.2313,24.975489,Veräjämäki
1116.0,0.004365645884704152,0.0017574692442882249,0.12293399589499839,0.12361635810875743,1285102,1116,60.231251,24.975103,Veräjämäki
250.0,7.0417512668323176e-06,0.0026362038664323375,0.08667174409748667,0.0019975018440000444,1383117,250,60.236923,25.002798,Vuolukiventie
250.0,7.0417512668323176e-06,0.0026362038664323375,0.08667174409748667,0.0019975018440000444,1383118,250,60.23685,25.002575,Vuolukiventie
251.0,1.2421194768161241e-06,0.0008787346221441124,0.07976449148384383,0.0,1383120,251,60.235035,25.002602,Kinttupolku
257.0,2.9785436212477496e-05,0.004393673110720562,0.09483333333333334,0.00801588430087291,1383121,257,60.234543,25.009002,Meripihkatie
257.0,2.9785436212477496e-05,0.004393673110720562,0.09483333333333334,0.00801588430087291,1383122,257,60.234577,25.009153,Meripihkatie
257.0,2.9785436212477496e-05,0.004393673110720562,0.09483333333333334,0.00801588430087291,1383126,257,60.23438,25.010248,Pihlajamäki
257.0,2.9785436212477496e-05,0.004393673110720562,0.09483333333333334,0.00801588430087291,1383127,257,60.23419,25.01042,Pihlajamäki
