,stop_id,stop_name,stop_lat,stop_lon,clust,Node,Eigenvector Centrality,Degree Centrality,Closeness Centrality,Betweenness Centrality
2735,F01862,Fehér úti ipari park,47.499897,19.137353,3414,3414.0,0.02391794829748693,0.00046392948271862676,0.056701120599114585,0.0034308395996266007
2736,F01863,Fehér úti ipari park,47.49951,19.137564,3412,3412.0,0.023753358926058066,0.00046392948271862676,0.056675694467696915,0.007166162482756978
2737,F01864,Aluljáró (Rézvirág utca),47.486714,19.203211,808,808.0,2.1512412085436954e-08,0.00046392948271862676,0.03549811947593824,0.0026072621648284403
2738,F01865,Aluljáró (Rézvirág utca),47.486625,19.202759,809,809.0,0.03507077058034104,0.0009278589654372535,0.05720843470809908,0.0020826013888492717
2739,F01866,Új köztemető (Kozma utca),47.475097,19.178223,3305,3305.0,3.946723495635319e-10,0.00023196474135931338,0.033377294327318584,0.0
2740,F01867,Új köztemető (Kozma utca),47.47463,19.178129,3306,3306.0,1.3935289514318229e-09,0.00046392948271862676,0.03388012791593001,0.00043508189539412747
2741,F01868,Tűzoltóság,47.478982,19.200279,812,812.0,9.525337061601096e-08,0.00046392948271862676,0.04059202684520112,0.0016269429975270364
2742,F01869,Tűzoltóság,47.479054,19.200332,813,813.0,3.76879792596607e-09,0.00046392948271862676,0.0365926830819297,0.0010713804465505195
2743,F01870,Felsőcsatári út,47.458019,19.176418,3181,3181.0,9.42137513861783e-05,0.001855717930874507,0.0561336644941062,0.028455653578676368
2744,F01872,Kollégium,47.483957,19.192531,816,816.0,3.557170455745403e-07,0.00046392948271862676,0.0412616917021252,0.0023311152365196332
2745,F01873,Kollégium,47.483849,19.19277,817,817.0,8.995531941704788e-06,0.00046392948271862676,0.04629735323919255,0.0028645834299322716
2746,F01874,Ezüstfa utca,47.479824,19.195969,824,824.0,4.3374905902222096e-07,0.00046392948271862676,0.042263396707165925,0.002025251907671805
2747,F01875,Csillagvirág utca,47.479941,19.196129,825,825.0,1.7153769599649496e-08,0.00046392948271862676,0.037995256536865224,0.0014827270685512418
2753,F01885,Kamaraerdei Ifjúsági Park,47.44116,18.97949,4165,4165.0,4.294851806944553e-16,0.00023196474135931338,0.026746098371131035,0.0
2755,F01888,Repülőtér,47.444609,18.986738,4155,4155.0,2.0589233888997805e-15,0.00046392948271862676,0.027531063334253477,0.00043508189539412747
2756,F01889,Repülőtér,47.444777,18.986905,4156,4156.0,1.8659911075086526e-15,0.00023196474135931338,0.027516677931589618,0.0
2757,F01890,Fülőke utca,47.44543,18.991497,4153,4153.0,8.945475481956938e-15,0.00046392948271862676,0.02834822871698871,0.00043508189539412747
2758,F01891,Fülőke utca,47.44534,18.991471,4154,4154.0,9.440890918664398e-15,0.00046392948271862676,0.028363072608958442,0.0008699485102858334
2759,F01892,Balatoni út,47.444573,19.005406,4097,4097.0,1.8769596430113544e-13,0.00046392948271862676,0.030170365113056624,0.0013045998446751176
2760,F01893,Balatoni út,47.444402,19.005671,4098,4098.0,1.9766119947429352e-13,0.00046392948271862676,0.030186217831392588,0.0017390358985619801
2761,F01894,Kelenvölgy-Péterhegy,47.443568,19.012407,4130,4130.0,8.587967859389199e-13,0.00046392948271862676,0.0311714222871233,0.0017390358985619801
2762,F01895,Kelenvölgy-Péterhegy,47.443505,19.012062,4132,4132.0,9.04387726820617e-13,0.00046392948271862676,0.031187831672493452,0.002173256671946421
2763,F01896,Kelenvölgy-Péterhegy,47.44373,19.012447,4131,4131.0,2.766728380198107e-08,0.00046392948271862676,0.038602574097547325,5.4847598789040336e-05
2764,F01897,Kelenvölgy-Péterhegy,47.444464,19.012602,4133,4133.0,2.7502519316721206e-07,0.00046392948271862676,0.04191162218224556,0.00022302508253373716
2765,F01898,Kápolna út,47.446617,19.013771,4128,4128.0,1.2791747348859083e-07,0.00046392948271862676,0.04015058489965047,4.991626078028372e-05
2766,F01899,Kápolna út,47.447166,19.014208,4129,4129.0,6.321186946330125e-08,0.00046392948271862676,0.040081402927973776,0.0002579860244735805
2767,F01900,Olajfa utca,47.449628,19.015542,4141,4141.0,2.753592675710738e-07,0.00046392948271862676,0.041725290910108626,0.0006582776936742595
2768,F01901,Olajfa utca,47.449313,19.015184,4142,4142.0,3.381913150058722e-07,0.00046392948271862676,0.04177125804855452,0.00029206041971567575
2769,F01902,Budafoki elágazás,47.435406,19.035717,4028,4028.0,3.7639107255275944e-10,0.00046392948271862676,0.03593480202419932,0.003474627309085214
2770,F01903,Budafoki elágazás,47.435415,19.036207,4026,4026.0,3.9637180679773316e-10,0.00046392948271862676,0.03595388383716318,0.003907986960459969
2777,F01913,Budaörsi repülőtér,47.447127,18.985794,4158,4158.0,2.2174249617293946e-07,0.001159823706796567,0.04170463868785146,0.009366435439281728
2778,F01914,Bolygó utca,47.450923,19.01647,4144,4144.0,1.3086178030081315e-06,0.00046392948271862676,0.043545267652610326,0.0002194185789714311
2779,F01915,Alabástrom utca,47.451643,19.017994,4146,4146.0,1.550784140122771e-06,0.00046392948271862676,0.04365506459712615,0.0008366922955128658
2780,F01916,Őrmezei út,47.454972,19.018841,4514,4514.0,5.749665771079553e-06,0.0006958942240779401,0.045584349842909766,0.0021074714703379596
2781,F01917,Őrmezei út,47.454972,19.018655,4515,4515.0,6.820684952410143e-06,0.0006958942240779401,0.04565185700712039,0.0023352952212574696
2782,F01918,Igmándi utca,47.456684,19.020053,4525,4525.0,2.4997831464531406e-05,0.0006958942240779401,0.047855167553304115,0.002559813148247622
2783,F01919,Péterhegyi út / Neszmélyi út,47.458266,19.01936,4523,4523.0,3.1836913095119146e-05,0.0006958942240779401,0.04790595638024197,0.00014467914241161366
2784,F01920,Menyecske utca,47.459766,19.017273,4501,4501.0,4.1112756998710903e-05,0.0006958942240779401,0.04957196730968768,0.0013695475292980995
2785,F01921,Menyecske utca,47.460251,19.017379,4502,4502.0,2.1145982992134764e-05,0.0006958942240779401,0.047377991198093106,0.0003787192537877739
2786,F01922,Kérő utca,47.461924,19.015866,4503,4503.0,0.00013560389763397654,0.0006958942240779401,0.052243281419504684,0.0022190481446822596
2787,F01923,Kérő utca,47.46205,19.016317,4504,4504.0,4.304237592487156e-05,0.0006958942240779401,0.049840431089744355,0.0010546807606635414
2788,F01924,Neszmélyi út,47.460127,19.015088,4500,4500.0,1.856947757243281e-05,0.00046392948271862676,0.0474129451374047,7.149119498900792e-05
2789,F01925,Sasadi út,47.466954,19.015972,4468,4468.0,8.495959161748239e-05,0.00046392948271862676,0.05039689291806305,0.004774060421702212
2790,F01926,Sasadi út,47.467215,19.016596,4469,4469.0,0.0004097426392811672,0.0016237531895151936,0.05528088520875638,0.0788454911426324
2791,F01927,Sasadi út,47.465281,19.015483,4466,4466.0,6.580490467480363e-05,0.001159823706796567,0.05193771074986838,0.014707611034726327
2792,F01928,Nagyszeben út,47.464794,19.011477,4498,4498.0,0.000179609061113833,0.0009278589654372535,0.05227641471347963,0.001067350465241783
2793,F01929,Jégvirág utca,47.46223,19.008853,4380,4380.0,5.718294772657055e-05,0.001159823706796567,0.049902090436990225,0.007972668887784648
2794,F01930,Gazdagréti út,47.462111,19.004888,4379,4379.0,5.7239085980883483e-05,0.001159823706796567,0.04993823851309009,0.010853273243986411
2795,F01931,Gazdagréti út,47.46275,19.005922,4378,4378.0,0.00020765672759078628,0.0016237531895151936,0.05233919490342045,0.023501589735484475
2796,F01932,Poprádi út,47.461354,18.999172,4371,4371.0,5.807850913200009e-05,0.0006958942240779401,0.049652462359009365,0.008753075161373415
2797,F01933,Poprádi út,47.461183,18.999464,4372,4372.0,1.6010081972652964e-05,0.0006958942240779401,0.0474877654904301,0.003259876711575859
2798,F01934,Keserűvíz-forrás,47.458538,18.997345,4373,4373.0,3.5011126924684445e-06,0.00046392948271862676,0.04524924679973019,0.002834769479460586
2799,F01935,Keserűvíz-forrás,47.458268,18.996894,4374,4374.0,1.2694410867163684e-05,0.00046392948271862676,0.047213984105984354,0.008328878386382958
2800,F01936,Vitorlázó út,47.452427,18.990774,4151,4151.0,2.0764253477696128e-07,0.00046392948271862676,0.04144570842852261,0.0020702180393429204
2801,F01937,Vitorlázó út,47.452769,18.990932,4152,4152.0,6.258448690643084e-07,0.00046392948271862676,0.043095377920545914,0.007503682805541488
2802,F01938,Torma utca,47.45037,19.019682,4138,4138.0,6.136151697648031e-07,0.0006958942240779401,0.042068796578091545,0.001240152763875634
2803,F01939,Torma utca,47.45028,19.019589,4139,4139.0,5.236754303162525e-07,0.00046392948271862676,0.04194500459736483,3.276265974720957e-05
2804,F01940,Kecskeméti József utca,47.449183,19.02073,4140,4140.0,1.8899969364093854e-07,0.0006958942240779401,0.040397411389247614,0.001195460465120051
2805,F01941,Duránci utca,47.451036,19.022625,4136,4136.0,2.511069708918918e-07,0.0006958942240779401,0.04193758168808777,0.0009688478704169196
2806,F01942,Duránci utca,47.44993,19.022997,4137,4137.0,4.1311655124904966e-08,0.00046392948271862676,0.03879135132828678,0.0006939318330592538
2807,F01943,Narancs utca,47.447709,19.025411,4528,4528.0,9.040735884854075e-09,0.00046392948271862676,0.03737835800062492,0.000293508511551308
2808,F01944,Narancs utca,47.448086,19.025159,4529,4529.0,5.627195854361046e-08,0.00046392948271862676,0.04031408499020118,0.000263596204631872
2809,F01945,Gépész utca,47.45332,19.021537,4516,4516.0,1.201802632581744e-06,0.0006958942240779401,0.04388496105999295,0.0010421403484929194
2810,F01946,Gépész utca,47.452988,19.023234,4517,4517.0,9.58497983200943e-07,0.0006958942240779401,0.04372352812628595,0.0016272716198834243
2811,F01947,Hajtány sor,47.455281,19.024042,4519,4519.0,4.623990943805481e-06,0.0006958942240779401,0.04594559994648156,0.00168924105315705
2812,F01948,Hajtány sor,47.456334,19.02379,4521,4521.0,4.074097032757806e-06,0.00046392948271862676,0.045700277644192835,0.0019769670295888713
2813,F01951,Than Károly utca,47.460921,19.025339,4511,4511.0,8.496030215076007e-05,0.00046392948271862676,0.05041699645750859,0.002812479629508171
2814,F01952,Borszéki utca,47.45851,19.023749,4513,4513.0,1.8572337720168076e-05,0.00046392948271862676,0.047915642667737346,0.0023901127387883276
2815,F01955,Bikás park M,47.463558,19.032845,4460,4460.0,0.00012005731705994451,0.0027835768963117603,0.05081360827112922,0.01639153968488101
2816,F01956,Bikás park M,47.463783,19.032872,4460,4460.0,0.00012005731705994451,0.0027835768963117603,0.05081360827112922,0.01639153968488101
2817,F01958,Bikás park M,47.464277,19.033826,4460,4460.0,0.00012005731705994451,0.0027835768963117603,0.05081360827112922,0.01639153968488101
2818,F01959,Bikás park M,47.464205,19.033561,4460,4460.0,0.00012005731705994451,0.0027835768963117603,0.05081360827112922,0.01639153968488101
2819,F01960,Bornemissza tér,47.458413,19.033576,4588,4588.0,5.75282752962285e-06,0.00046392948271862676,0.046024235720326656,0.003507364687497662
2820,F01962,Bornemissza tér,47.458278,19.033324,4589,4589.0,6.27163927693106e-06,0.0006958942240779401,0.04609473407551109,0.0031705472738821875
2821,F01964,Csurgói út,47.455157,19.033232,4578,4578.0,1.439771977907764e-06,0.0006958942240779401,0.04407319031027643,0.0022003466735099507
2822,F01965,Csurgói út,47.453979,19.033445,4579,4579.0,3.0646635787573057e-07,0.0006958942240779401,0.04218064806914364,0.0022798971884846835
2828,F01972,Vegyész utca,47.442548,19.045261,4538,4538.0,3.755065287019483e-07,0.00046392948271862676,0.0456491089149347,0.0
2829,F01973,Vegyész utca,47.443025,19.045685,4539,4539.0,5.611140778694934e-07,0.00046392948271862676,0.04610314112548656,0.0
2830,F01974,Építész utca,47.448017,19.046334,4576,4576.0,1.356817518802412e-06,0.0009278589654372535,0.04777858384787347,0.01851081249689
2831,F01975,Építész utca,47.447081,19.045923,4577,4577.0,2.0508909648743345e-06,0.0009278589654372535,0.048282342458180735,0.02050285310428666
2832,F01976,Kondorosi út,47.449438,19.049052,4574,4574.0,5.303705708449988e-07,0.00046392948271862676,0.04546410191469191,1.3864361863141222e-05
2833,F01977,Kondorosi út,47.449168,19.049119,4575,4575.0,8.033327218123268e-07,0.00046392948271862676,0.045920003821964026,1.3134502653302299e-05
2834,F01980,Galvani utca,47.455407,19.051598,4556,4556.0,1.1859896366437385e-06,0.00046392948271862676,0.04742243306339055,0.00019976406786351692
2835,F01981,Galvani utca,47.455374,19.05197,4557,4557.0,1.8005167556637914e-06,0.00046392948271862676,0.047941693985047114,0.0002007279633256331
2838,F01984,Budafoki út / Dombóvári út,47.468595,19.052979,4340,4340.0,0.00010116453990281202,0.00046392948271862676,0.05521165832666023,0.020206010948652063
2839,F01985,Budafoki út / Dombóvári út,47.469765,19.053311,4342,4342.0,0.00015365584075953197,0.0006958942240779401,0.055944826788393826,0.02262797893764833
2840,F01986,Budafoki út / Szerémi sor,47.474361,19.052621,4283,4283.0,0.0004628484948478497,0.0006958942240779401,0.05838983377093785,0.020713948576754848
2841,F01988,Budafoki út / Szerémi sor,47.473623,19.053178,4281,4281.0,0.0003142711962071063,0.00046392948271862676,0.05460891270121399,0.0017390358985619801
2842,F01989,Budafoki út / Szerémi sor,47.473677,19.052807,4279,4279.0,0.0002421918413209106,0.00023196474135931338,0.05659110514146641,0.0
2843,F01990,Budafoki út / Szerémi sor,47.473901,19.052912,4280,4280.0,0.0005570146312463427,0.00046392948271862676,0.05903071110324124,0.015333213570583192
2844,F01991,Budafoki út / Szerémi sor,47.472823,19.052568,4284,4284.0,0.0006709423491876323,0.0006958942240779401,0.0592197141140986,0.02647187180612458
2845,F01992,Budafoki út / Szerémi sor,47.474091,19.053736,4282,4282.0,0.0005773845817066915,0.00046392948271862676,0.059026116343904464,0.015102057116824531
2846,F01995,Újbuda-központ M,47.473785,19.047381,4286,4286.0,0.0014379913335463756,0.002319647413593134,0.05797734882159347,0.04517890509008067
2847,F01997,Újbuda-központ M,47.474467,19.046478,4286,4286.0,0.0014379913335463756,0.002319647413593134,0.05797734882159347,0.04517890509008067
2848,F01998,Újbuda-központ M,47.474045,19.046863,4286,4286.0,0.0014379913335463756,0.002319647413593134,0.05797734882159347,0.04517890509008067
2849,F01999,Újbuda-központ M,47.4748,19.046664,4286,4286.0,0.0014379913335463756,0.002319647413593134,0.05797734882159347,0.04517890509008067
2850,F02000,Újbuda-központ M,47.474037,19.048469,4286,4286.0,0.0014379913335463756,0.002319647413593134,0.05797734882159347,0.04517890509008067
2852,F02003,Hauszmann Alajos utca,47.467039,19.043919,4333,4333.0,6.86837685386409e-05,0.00046392948271862676,0.051662428781810134,0.009522071902611407
2853,F02004,Hauszmann Alajos utca,47.467345,19.043933,4334,4334.0,6.868376853646807e-05,0.00046392948271862676,0.05165398318348057,0.008229743046574322
2858,F02009,Etele út / Fehérvári út,47.463398,19.042572,4565,4565.0,1.501082663667451e-05,0.00046392948271862676,0.048992294336482514,0.009091510897768133
2859,F02010,Etele út / Fehérvári út,47.462639,19.042274,4563,4563.0,1.5010826626711292e-05,0.00046392948271862676,0.048980902398669326,0.007798536200223785
2862,F02013,Andor utca,47.456129,19.039889,4598,4598.0,7.169832981512211e-07,0.00046392948271862676,0.044383764712022745,0.006935476666015444
2863,F02014,Andor utca,47.455715,19.039836,4595,4595.0,7.169835067480815e-07,0.00046392948271862676,0.04439935638102778,0.008229743046574322
2865,F02016,Albertfalva kitérő,47.452172,19.038418,4585,4585.0,1.5669867203962555e-07,0.00046392948271862676,0.04239286944000392,0.006503623978157641
2866,F02017,Albertfalva kitérő,47.452666,19.038776,4583,4583.0,1.5669962646240078e-07,0.00046392948271862676,0.042409939439442886,0.007798536200223785
2867,F02019,Albertfalva utca,47.448058,19.037555,4537,4537.0,3.425512990287787e-08,0.00046392948271862676,0.04059028867056396,0.007367114073370825
2868,F02020,Albertfalva utca,47.447737,19.037424,4534,4534.0,3.4250762981832315e-08,0.00046392948271862676,0.040572046820217124,0.006071556009797416
2869,F02021,Albertfalva utca,47.447545,19.037489,4535,4535.0,7.339362139205184e-08,0.00046392948271862676,0.04188893396360232,0.00037464601863813386
2870,F02022,Albertfalva utca,47.447342,19.037597,4536,4536.0,2.1296818138793545e-08,0.00046392948271862676,0.04123207772576247,0.0003637649498000081
2871,F02024,Fonyód utca,47.44392,19.03688,4543,4543.0,7.523557817416271e-09,0.00046392948271862676,0.03891956350742013,0.006935476666015444
2872,F02025,Fonyód utca,47.443609,19.036742,4541,4541.0,7.503577083172256e-09,0.00046392948271862676,0.03890039740623766,0.00563927276093477
2873,F02026,Fonyód utca,47.443717,19.037001,4544,4544.0,3.372118411457616e-08,0.00046392948271862676,0.04235309282975025,0.0006036040577031338
2874,F02027,Fonyód utca,47.443407,19.0368,4542,4542.0,3.617904072247647e-08,0.00046392948271862676,0.042538403944392116,0.0005088631844763374
2875,F02028,Budafok kocsiszín,47.44083,19.036498,4548,4548.0,1.4036963559243774e-07,0.00046392948271862676,0.044169712563440135,0.0009853374566608853
2876,F02029,Budafok kocsiszín,47.441711,19.036537,4551,4551.0,1.8136079715006235e-09,0.0009278589654372535,0.037380200478960825,0.006509436551723024
2877,F02030,Budafok kocsiszín,47.441294,19.036456,4549,4549.0,1.0005242740371418e-07,0.00046392948271862676,0.043888008838384514,0.0008098060364209315
2878,F02031,Budafok kocsiszín,47.441333,19.036378,4550,4550.0,1.7221863210515386e-09,0.0006958942240779401,0.037360311320275015,0.005209680518352394
2879,F02032,Tétényi út 30.,47.466355,19.034157,4447,4447.0,3.4782092871592856e-05,0.00046392948271862676,0.0502053763169285,0.0006508959330348736
2880,F02033,Tétényi út 30.,47.466337,19.033866,4448,4448.0,3.4330183470181876e-05,0.00046392948271862676,0.050202717380319506,0.0006730545223776996
2881,F02034,Szent Imre Kórház,47.469422,19.033719,4449,4449.0,4.668545161776181e-05,0.00046392948271862676,0.051132936436602584,0.0008285077315143524
2882,F02035,Szent Imre Kórház,47.468064,19.033839,4450,4450.0,4.4518914804318e-05,0.00046392948271862676,0.05094332364513014,0.0008320877555309886
2884,F02038,Szent Gellért-templom,47.468566,19.023744,4435,4435.0,8.092376490100067e-06,0.00023196474135931338,0.04787450297453777,0.0
2885,F02039,Szent Gellért-templom,47.46862,19.024102,4436,4436.0,8.99492044013975e-05,0.00046392948271862676,0.050387516751938755,0.00015294653237518928
2886,F02040,Csóka utca,47.470851,19.029195,4441,4441.0,4.2490437541522925e-05,0.00046392948271862676,0.05176611194581808,0.00018695929675812323
2888,F02042,Csóka utca,47.470698,19.028585,4440,4440.0,3.879663861039292e-05,0.00046392948271862676,0.05044919550258644,0.00043508189539412747
2890,F02044,Karolina út,47.471473,19.033466,4172,4172.0,0.00017910126943484323,0.00046392948271862676,0.05338261862340755,0.0011729522712429611
2892,F02046,Karolina út,47.472838,19.033676,4171,4171.0,0.00011375497517276621,0.00046392948271862676,0.05365684052336222,0.0004848143093207266
2893,F02047,Karolina út,47.472696,19.033201,4170,4170.0,0.00017790758344413463,0.00046392948271862676,0.05331506279118354,0.0008699485102858334
2894,F02048,Karolina út,47.473371,19.035389,4168,4168.0,0.00018903615608045939,0.0006958942240779401,0.05364241745774703,0.001194816683380514
2897,F02051,Ajnácskő utca,47.47434,19.025042,4443,4443.0,2.7887486911266747e-05,0.00046392948271862676,0.050554801077097526,0.00014109081842799328
2898,F02052,Ajnácskő utca,47.474475,19.024776,4444,4444.0,3.0109686398593128e-05,0.00046392948271862676,0.050376805404610196,6.713601683788074e-05
2899,F02053,Dayka Gábor utca,47.470616,19.019684,4433,4433.0,9.635987182215032e-05,0.0006958942240779401,0.053228242631094574,0.003996679969877923
2900,F02054,Dayka Gábor utca,47.470427,19.020056,4434,4434.0,0.00011053148780158018,0.0009278589654372535,0.05252771577611924,0.016442706382467424
2901,F02055,Nagyszeben tér,47.466609,19.005401,4387,4387.0,4.538482602483414e-05,0.00046392948271862676,0.04958817513808497,0.00356265885087839
2902,F02056,Nagyszeben tér,47.466303,19.005481,4388,4388.0,2.8687329347975264e-06,0.00046392948271862676,0.04513989184960822,0.003771300557917843
2903,F02057,Frankhegy utca,47.470681,19.001312,4356,4356.0,1.3707825905518387e-07,0.00046392948271862676,0.04120205850067798,0.0029071646211972705
2904,F02058,Frankhegy utca,47.471032,19.001179,4357,4357.0,2.1679281183717363e-06,0.00046392948271862676,0.04487119247799898,0.00269744651164589
2905,F02059,Kaptárkő utca,47.471841,18.999401,4358,4358.0,3.010550889293997e-08,0.00046392948271862676,0.03948001494776542,0.002475096652837054
2906,F02060,Kaptárkő utca,47.47256,18.998419,4359,4359.0,4.738212417803876e-07,0.00046392948271862676,0.04283394301382051,0.002264840342029624
2908,F02062,Regős utca,47.465248,19.003555,4390,4390.0,4.538481527512759e-05,0.00046392948271862676,0.04957844916947869,0.0017390358985619801
2910,F02064,Törökugrató utca,47.46683,19.000662,4384,4384.0,9.9191553237204e-06,0.00046392948271862676,0.04709318423607561,0.0013045998446751176
2912,F02066,Szent Angyalok-templom,47.46924,18.996233,4363,4363.0,4.7274003309076794e-07,0.00046392948271862676,0.04279913124868375,0.00043508189539412747
2914,F02068,Tűzkő utca,47.470506,18.994675,4361,4361.0,9.861163438427502e-08,0.00023196474135931338,0.04093163023925763,0.0
2917,F02071,Telekes utca,47.473611,18.996136,4364,4364.0,7.240480137065653e-09,0.0009278589654372535,0.0378961424389169,0.0020458273310083107
2918,F02072,Telekes utca,47.473935,18.995871,4365,4365.0,1.0355855054958455e-07,0.00046392948271862676,0.040973650413159764,0.0018322341724133285
2919,F02073,Szent Pio atya tér,47.47458,18.989847,4398,4398.0,4.946980475015216e-09,0.00046392948271862676,0.03769908264894948,0.0009670218331807679
2920,F02074,Szent Pio atya tér,47.474966,18.989051,4399,4399.0,3.460961476492061e-10,0.00046392948271862676,0.03509464588057674,0.00031970646858748376
2921,F02075,Irhás árok,47.47653,18.987351,4396,4396.0,1.0815169956925594e-09,0.00046392948271862676,0.03626127897081616,0.0005382620085411069
2922,F02076,Irhás árok,47.476728,18.98747,4397,4397.0,7.646421686071386e-11,0.00046392948271862676,0.034556977047295816,0.00016077016316645473
2923,F02077,Oltvány köz,47.478133,18.99113,4400,4400.0,2.377027936194079e-10,0.00046392948271862676,0.034951012910387526,0.0001698945974762508
2924,F02078,Oltvány köz,47.478151,18.990865,4401,4401.0,2.0447548467129873e-11,0.00046392948271862676,0.0351779991240283,0.0003330539656430072
2925,F02079,Eper utca,47.480589,18.992547,4402,4402.0,5.800166545161655e-11,0.00046392948271862676,0.035321204266343026,0.00012297499732559676
2926,F02080,Eper utca,47.480895,18.99268,4403,4403.0,2.1556833147759087e-11,0.00046392948271862676,0.03619723757120182,0.0006290175344017546
2927,F02081,Márton Áron tér,47.481887,18.998171,4414,4414.0,2.024309924882742e-09,0.00046392948271862676,0.03665848707927326,0.0017390358985619801
2928,F02082,Márton Áron tér,47.48168,18.999021,4410,4410.0,8.465500623155938e-11,0.00023196474135931338,0.035428465241895586,0.0
2929,F02083,Márton Áron tér,47.4815,18.998888,4411,4411.0,9.759926186846223e-09,0.00046392948271862676,0.039170452541693525,0.0013045998446751172
2930,F02084,Márton Áron tér,47.481923,18.998861,4412,4412.0,8.290222347303387e-11,0.00046392948271862676,0.03747477871478658,0.001012779377167969
2931,F02085,Márton Áron tér,47.481977,18.999233,4413,4413.0,4.0350649317486803e-11,0.00046392948271862676,0.036136176919033154,0.0003983091829242879
2932,F02086,Zajzon utca,47.479837,19.000721,4406,4406.0,4.465617603904678e-08,0.00046392948271862676,0.04087470904976544,0.0017390358985619801
2933,F02087,Zajzon utca,47.479379,19.001132,4407,4407.0,9.261682899657205e-09,0.00046392948271862676,0.03814624676133716,0.002173256671946421
2934,F02088,Tömös utca,47.477895,19.002354,4404,4404.0,4.2374541540117815e-08,0.00046392948271862676,0.03975904028252618,0.0026072621648284403
2935,F02089,Tömös utca,47.477581,19.002766,4405,4405.0,2.043224619824728e-07,0.00046392948271862676,0.04273304822080032,0.002173256671946421
2936,F02090,Nagyszalonta köz,47.475252,19.004373,4352,4352.0,1.9387523443753962e-07,0.00046392948271862676,0.04151332043863746,0.003041052377208038
2937,F02091,Nagyszalonta köz,47.475512,19.003882,4353,4353.0,9.348720506017659e-07,0.00046392948271862676,0.04476735463574142,0.0026072621648284403
2938,F02092,Bereck utca,47.473104,19.008248,4354,4354.0,8.870371490860352e-07,0.00046392948271862676,0.043428559073434174,0.003474627309085214
2939,F02093,Bereck utca,47.473805,19.007505,4355,4355.0,4.277497461388913e-06,0.00046392948271862676,0.04700386323506999,0.003041052377208038
2940,F02094,Sümegvár utca,47.469885,19.012708,4350,4350.0,8.955076531643576e-05,0.00046392948271862676,0.05221738029806496,0.003907986960459969
2941,F02095,Sümegvár utca,47.46913,19.013398,4351,4351.0,1.8568931612907026e-05,0.00046392948271862676,0.04783946901995245,0.004341131331332302
2942,F02096,Süveg utca,47.48135,19.004766,4427,4427.0,1.3544160099742027e-10,0.00046392948271862676,0.037496643943664865,0.0007792833703462892
2943,F02097,Süveg utca,47.481431,19.004925,4428,4428.0,4.0587200367525226e-10,0.00046392948271862676,0.03681903104051613,0.00043508189539412747
2944,F02098,Süveg utca,47.481296,19.004593,4425,4425.0,3.759118580703992e-10,0.00046392948271862676,0.03899962596899284,0.0014359580547823603
2945,F02099,Süveg utca,47.481197,19.0047,4426,4426.0,8.042459435635928e-10,0.00023196474135931338,0.03759144039640501,0.0
2946,F02100,Farkasréti temető,47.483923,19.005374,4431,4431.0,3.855923621830567e-09,0.00046392948271862676,0.03916074316622488,0.0004350818953941275
2947,F02101,Farkasréti temető,47.484282,19.005679,4432,4432.0,1.861270006496588e-09,0.00046392948271862676,0.038322441006088385,0.0008699485102858334
2948,F02102,Farkasréti temető,47.48377,19.006223,4429,4429.0,1.7193837403954947e-09,0.00046392948271862676,0.0406738893123158,0.0018670034407561441
2949,F02103,Farkasréti temető,47.483662,19.005852,4430,4430.0,6.08976317641192e-10,0.00046392948271862676,0.03904259478956497,0.0012102175280604495
2950,F02104,Hegytető utca,47.484428,19.009288,4423,4423.0,2.7840910977494893e-09,0.00046392948271862676,0.040728064659262826,0.001642823697676726
2951,F02105,Hegytető utca,47.484644,19.009871,4424,4424.0,7.867570838303123e-09,0.00046392948271862676,0.04250407070726951,0.002298748488362741
2952,F02106,Sion lépcső,47.485203,19.015961,1688,1688.0,5.828640180752919e-08,0.00046392948271862676,0.04457683061855173,0.0025080360369093115
2953,F02107,Sion lépcső,47.485392,19.016943,1689,1689.0,1.6473833801764363e-07,0.00046392948271862676,0.04670740752637248,0.0031628844250831895
2954,F02108,Breznó lépcső,47.484179,19.020632,4225,4225.0,7.538279055315718e-07,0.00046392948271862676,0.04913705223331033,0.0035949523934433697
2955,F02109,Breznó lépcső,47.483792,19.021017,4226,4226.0,2.6669805879645626e-07,0.00046392948271862676,0.04678752018242092,0.0029406422065256176
2956,F02110,Zólyomi út,47.483244,19.022835,4223,4223.0,3.4494505562437113e-06,0.00046392948271862676,0.051833339743590535,0.004027128002054736
2957,F02111,Zólyomi út,47.483442,19.022848,4224,4224.0,1.2203193592030056e-06,0.00046392948271862676,0.04922891984761807,0.003373248376141869
2958,F02112,BAH-csomópont,47.486761,19.023152,4215,4215.0,5.583777612298178e-06,0.00046392948271862676,0.05193913366186394,0.0038058545457581123
2959,F02113,Fehérló utca,47.478154,19.025717,4227,4227.0,4.746569224678854e-05,0.001159823706796567,0.05410706273932091,0.03402004890839656
2960,F02114,Fehérló utca,47.478271,19.025398,4228,4228.0,2.210563804893739e-05,0.00046392948271862676,0.052443438943062116,0.0036684703488905814
2961,F02115,Alsóhegy utca,47.482941,19.03009,4236,4236.0,4.839806755411964e-06,0.00046392948271862676,0.04964531110420152,0.0009285140331779803
2962,F02116,Alsóhegy utca,47.482702,19.030463,4233,4233.0,4.839806755411964e-06,0.00046392948271862676,0.04964531110420152,0.0009285140331779969
